Year,Crop,Area,Production,Yield,Province,temperature_2m_max,temperature_2m_min,temperature_2m_mean,Combined_temperature_normalized,precipitation_sum,precipitation_sum_normalized,shortwave_radiation,shortwave_radiation_normalized,fao_evapotranspiration,fao_evapotranspiration_normalized,precipitation_hours,precipitation_hours_normalized,Climate_Index
2010,sugarcane,1661.07,37481.0,564.11,Punjab,31.82,17.57,24.59,0.56,9.3,0.04,21.22,0.63,4.91,0.49,16,0.07,0.43
2010,sugarcane,1661.07,37481.0,564.11,Punjab,38.16,22.48,30.53,0.79,6.1,0.03,24.27,0.8,7.06,0.8,15,0.06,0.6
2010,sugarcane,1661.07,37481.0,564.11,Punjab,40.56,26.1,33.55,0.91,8.1,0.04,26.43,0.92,7.72,0.9,14,0.06,0.69
2010,sugarcane,1661.07,37481.0,564.11,Punjab,39.67,27.81,33.79,0.92,35.2,0.16,24.91,0.84,6.97,0.79,50,0.21,0.68
2010,sugarcane,1661.07,37481.0,564.11,Punjab,37.03,28.61,32.71,0.88,134.4,0.61,21.29,0.64,5.71,0.61,121,0.5,0.68
2010,sugarcane,1661.07,37481.0,564.11,Punjab,33.64,26.32,29.66,0.77,219.9,1.0,18.05,0.46,4.08,0.37,243,1.0,0.65
2010,sugarcane,1661.07,37481.0,564.11,Punjab,34.31,24.45,29.28,0.75,25.9,0.12,18.81,0.5,4.52,0.44,54,0.22,0.45
2010,sugarcane,1661.07,37481.0,564.11,Punjab,34.08,21.52,27.56,0.68,8.7,0.04,17.43,0.42,4.43,0.42,20,0.08,0.39
2010,sugarcane,1661.07,37481.0,564.11,Punjab,27.88,13.44,20.41,0.4,0.0,0.0,14.96,0.29,3.38,0.27,0,0.0,0.24
2010,sugarcane,1661.07,37481.0,564.11,Punjab,21.31,7.22,13.78,0.15,2.6,0.01,13.03,0.18,2.37,0.13,10,0.04,0.12
2011,sugarcane,1881.0,42893.0,570.08,Punjab,18.85,5.34,11.83,0.07,0.3,0.0,13.27,0.19,2.3,0.12,1,0.0,0.1
2011,sugarcane,1881.0,42893.0,570.08,Punjab,21.13,9.81,15.02,0.2,33.7,0.15,14.09,0.24,2.63,0.17,60,0.25,0.19
2011,sugarcane,1881.0,42893.0,570.08,Punjab,29.01,14.59,21.79,0.45,6.7,0.03,20.63,0.6,4.64,0.45,10,0.04,0.38
2011,sugarcane,1881.0,42893.0,570.08,Punjab,33.79,18.97,26.54,0.63,26.1,0.12,23.96,0.79,6.16,0.67,44,0.18,0.55
2011,sugarcane,1881.0,42893.0,570.08,Punjab,41.45,26.34,34.12,0.93,25.0,0.11,26.49,0.93,7.73,0.9,44,0.18,0.72
2011,sugarcane,1881.0,42893.0,570.08,Punjab,40.17,29.09,34.75,0.96,35.3,0.16,24.7,0.83,7.03,0.8,53,0.22,0.69
2011,sugarcane,1881.0,42893.0,570.08,Punjab,35.91,27.84,31.95,0.85,94.8,0.43,20.83,0.61,5.26,0.54,107,0.44,0.61
2011,sugarcane,1881.0,42893.0,570.08,Punjab,35.3,27.22,30.95,0.82,105.2,0.48,18.55,0.49,4.64,0.45,154,0.63,0.56
2011,sugarcane,1881.0,42893.0,570.08,Punjab,33.02,24.8,28.69,0.73,118.6,0.54,17.15,0.41,3.96,0.36,122,0.5,0.51
2011,sugarcane,1881.0,42893.0,570.08,Punjab,33.27,20.22,26.68,0.64,1.6,0.01,17.76,0.44,4.57,0.44,4,0.02,0.38
2011,sugarcane,1881.0,42893.0,570.08,Punjab,28.74,16.22,22.2,0.47,1.2,0.01,14.15,0.24,3.21,0.25,3,0.01,0.24
2011,sugarcane,1881.0,42893.0,570.08,Punjab,22.26,8.11,14.73,0.18,1.8,0.01,12.92,0.17,2.62,0.16,4,0.02,0.13
2012,sugarcane,1897.06,42982.0,566.43,Punjab,18.25,5.59,11.63,0.06,11.3,0.05,13.17,0.19,2.29,0.12,18,0.07,0.1
2012,sugarcane,1897.06,42982.0,566.43,Punjab,20.39,6.77,13.37,0.12,9.6,0.04,16.39,0.37,3.31,0.26,35,0.14,0.2
2012,sugarcane,1897.06,42982.0,566.43,Punjab,27.97,13.32,20.84,0.41,2.8,0.01,21.67,0.66,5.04,0.51,9,0.04,0.4
2012,sugarcane,1897.06,42982.0,566.43,Punjab,32.43,19.89,26.19,0.62,30.2,0.14,23.21,0.74,5.64,0.6,48,0.2,0.52
2012,sugarcane,1897.06,42982.0,566.43,Punjab,39.47,24.58,32.52,0.86,3.2,0.01,27.15,0.96,7.66,0.89,9,0.04,0.68
2012,sugarcane,1897.06,42982.0,566.43,Punjab,40.83,28.27,34.72,0.95,17.5,0.08,26.29,0.92,7.39,0.85,27,0.11,0.7
2012,sugarcane,1897.06,42982.0,566.43,Punjab,39.26,29.87,34.73,0.96,22.2,0.1,23.8,0.78,6.63,0.74,38,0.16,0.64
2012,sugarcane,1897.06,42982.0,566.43,Punjab,36.55,28.35,32.21,0.87,66.9,0.3,19.67,0.55,5.3,0.55,108,0.44,0.57
2012,sugarcane,1897.06,42982.0,566.43,Punjab,32.94,24.03,28.25,0.71,210.7,0.96,16.97,0.4,3.92,0.35,160,0.66,0.6
2012,sugarcane,1897.06,42982.0,566.43,Punjab,30.62,18.37,24.34,0.55,21.8,0.1,17.53,0.43,3.92,0.35,19,0.08,0.36
2012,sugarcane,1897.06,42982.0,566.43,Punjab,26.04,13.45,19.38,0.37,7.9,0.04,14.33,0.25,2.89,0.2,19,0.08,0.22
2012,sugarcane,1897.06,42982.0,566.43,Punjab,20.66,8.31,13.95,0.16,17.2,0.08,11.9,0.12,2.19,0.1,30,0.12,0.12
2013,sugarcane,1870.13,43704.0,584.24,Punjab,19.24,5.9,12.14,0.08,1.6,0.01,13.88,0.23,2.37,0.13,9,0.04,0.11
2013,sugarcane,1870.13,43704.0,584.24,Punjab,19.62,9.72,14.48,0.17,103.4,0.47,13.16,0.19,2.26,0.11,105,0.43,0.24
2013,sugarcane,1870.13,43704.0,584.24,Punjab,26.78,13.73,20.16,0.39,39.1,0.18,20.45,0.59,4.09,0.38,42,0.17,0.38
2013,sugarcane,1870.13,43704.0,584.24,Punjab,33.23,19.47,26.58,0.63,11.4,0.05,23.72,0.77,5.97,0.65,19,0.08,0.52
2013,sugarcane,1870.13,43704.0,584.24,Punjab,39.88,25.14,32.82,0.88,11.1,0.05,27.32,0.97,7.95,0.93,17,0.07,0.71
2013,sugarcane,1870.13,43704.0,584.24,Punjab,38.63,27.97,33.47,0.91,144.1,0.66,24.41,0.81,6.61,0.74,52,0.21,0.78
2013,sugarcane,1870.13,43704.0,584.24,Punjab,36.57,28.42,32.53,0.87,85.4,0.39,21.12,0.63,5.51,0.58,103,0.42,0.62
2013,sugarcane,1870.13,43704.0,584.24,Punjab,35.36,27.39,31.03,0.82,118.8,0.54,18.34,0.47,4.66,0.46,155,0.64,0.57
2013,sugarcane,1870.13,43704.0,584.24,Punjab,37.44,26.79,31.84,0.85,30.2,0.14,19.52,0.54,5.34,0.55,43,0.18,0.52
2013,sugarcane,1870.13,43704.0,584.24,Punjab,33.35,22.37,27.65,0.69,11.6,0.05,16.78,0.39,4.11,0.38,27,0.11,0.38
2013,sugarcane,1870.13,43704.0,584.24,Punjab,26.02,12.8,19.05,0.35,15.7,0.07,14.21,0.25,3.0,0.22,23,0.09,0.22
2013,sugarcane,1870.13,43704.0,584.24,Punjab,21.66,8.66,14.69,0.18,4.2,0.02,12.71,0.16,2.38,0.13,12,0.05,0.12
2014,sugarcane,1755.96,41074.3,584.78,Punjab,19.66,6.98,12.82,0.11,1.0,0.0,13.17,0.19,2.37,0.13,6,0.02,0.11
2014,sugarcane,1755.96,41074.3,584.78,Punjab,20.57,7.94,14.19,0.15,22.1,0.1,16.38,0.37,2.86,0.2,37,0.15,0.2
2014,sugarcane,1755.96,41074.3,584.78,Punjab,25.26,13.12,19.02,0.35,47.6,0.22,19.52,0.54,3.96,0.36,65,0.27,0.37
2014,sugarcane,1755.96,41074.3,584.78,Punjab,32.44,18.65,25.77,0.6,36.2,0.16,23.82,0.78,5.82,0.62,42,0.17,0.54
2014,sugarcane,1755.96,41074.3,584.78,Punjab,37.61,24.06,31.13,0.81,27.6,0.13,25.39,0.87,7.06,0.8,49,0.2,0.65
2014,sugarcane,1755.96,41074.3,584.78,Punjab,41.76,29.38,35.81,1.0,10.6,0.05,26.41,0.92,7.76,0.9,25,0.1,0.72
2014,sugarcane,1755.96,41074.3,584.78,Punjab,37.4,28.94,33.32,0.9,60.9,0.28,21.77,0.66,5.95,0.64,77,0.32,0.62
2014,sugarcane,1755.96,41074.3,584.78,Punjab,37.86,28.36,33.17,0.9,32.4,0.15,21.65,0.66,5.92,0.64,51,0.21,0.59
2014,sugarcane,1755.96,41074.3,584.78,Punjab,33.67,25.03,29.28,0.75,93.9,0.43,17.94,0.45,4.36,0.41,93,0.38,0.51
2014,sugarcane,1755.96,41074.3,584.78,Punjab,31.67,20.76,26.04,0.62,38.3,0.17,16.76,0.39,3.93,0.35,27,0.11,0.38
2014,sugarcane,1755.96,41074.3,584.78,Punjab,26.68,12.89,19.45,0.37,8.4,0.04,14.6,0.27,3.13,0.24,9,0.04,0.23
2014,sugarcane,1755.96,41074.3,584.78,Punjab,21.0,8.12,14.11,0.16,0.0,0.0,12.51,0.15,2.32,0.12,0,0.0,0.11
2015,sugarcane,1743.11,41968.2,601.91,Punjab,18.47,7.49,12.65,0.1,26.9,0.12,12.12,0.13,1.96,0.07,48,0.2,0.1
2015,sugarcane,1743.11,41968.2,601.91,Punjab,21.79,10.49,15.86,0.22,51.8,0.24,15.03,0.29,2.69,0.17,62,0.26,0.23
2015,sugarcane,1743.11,41968.2,601.91,Punjab,23.78,13.5,18.47,0.32,109.8,0.5,17.46,0.43,3.3,0.26,126,0.52,0.38
2015,sugarcane,1743.11,41968.2,601.91,Punjab,32.05,19.61,25.77,0.61,49.0,0.22,23.64,0.77,5.67,0.6,60,0.25,0.55
2015,sugarcane,1743.11,41968.2,601.91,Punjab,38.96,24.61,32.0,0.85,16.0,0.07,26.46,0.93,7.3,0.84,27,0.11,0.67
2015,sugarcane,1743.11,41968.2,601.91,Punjab,37.95,26.96,32.61,0.87,58.8,0.27,25.04,0.85,6.59,0.73,61,0.25,0.68
2015,sugarcane,1743.11,41968.2,601.91,Punjab,35.03,27.23,30.94,0.82,148.4,0.67,19.87,0.56,4.91,0.49,157,0.65,0.64
2015,sugarcane,1743.11,41968.2,601.91,Punjab,34.66,26.94,30.72,0.8,97.2,0.44,18.99,0.51,4.5,0.43,134,0.55,0.55
2015,sugarcane,1743.11,41968.2,601.91,Punjab,35.5,24.91,30.1,0.78,99.5,0.45,19.65,0.55,5.04,0.51,45,0.19,0.57
2015,sugarcane,1743.11,41968.2,601.91,Punjab,31.57,19.93,25.51,0.6,24.8,0.11,17.12,0.41,3.93,0.35,28,0.12,0.37
2015,sugarcane,1743.11,41968.2,601.91,Punjab,26.73,13.6,19.8,0.38,0.2,0.0,14.0,0.23,3.12,0.24,2,0.01,0.21
2015,sugarcane,1743.11,41968.2,601.91,Punjab,22.0,8.73,14.9,0.19,1.9,0.01,12.73,0.16,2.47,0.14,8,0.03,0.12
2016,sugarcane,1922.02,49613.0,645.32,Punjab,19.87,8.32,13.71,0.14,12.6,0.06,12.16,0.13,2.08,0.09,28,0.12,0.1
2016,sugarcane,1922.02,49613.0,645.32,Punjab,23.89,9.14,16.44,0.24,9.6,0.04,17.62,0.43,3.45,0.28,16,0.07,0.25
2016,sugarcane,1922.02,49613.0,645.32,Punjab,26.76,15.33,20.84,0.42,70.1,0.32,18.54,0.49,3.88,0.34,80,0.33,0.39
2016,sugarcane,1922.02,49613.0,645.32,Punjab,34.82,20.7,27.93,0.69,4.3,0.02,23.86,0.78,6.4,0.71,17,0.07,0.55
2016,sugarcane,1922.02,49613.0,645.32,Punjab,40.39,26.83,33.88,0.92,11.2,0.05,26.35,0.92,7.52,0.87,17,0.07,0.69
2016,sugarcane,1922.02,49613.0,645.32,Punjab,40.91,30.2,35.72,0.99,4.8,0.02,25.62,0.88,7.36,0.84,13,0.05,0.68
2016,sugarcane,1922.02,49613.0,645.32,Punjab,36.37,28.4,32.33,0.87,127.7,0.58,20.78,0.61,5.2,0.53,126,0.52,0.65
2016,sugarcane,1922.02,49613.0,645.32,Punjab,34.92,27.21,30.85,0.81,108.8,0.49,19.19,0.52,4.57,0.44,131,0.54,0.57
2016,sugarcane,1922.02,49613.0,645.32,Punjab,35.98,26.21,31.1,0.82,12.9,0.06,20.09,0.57,5.19,0.53,18,0.07,0.49
2016,sugarcane,1922.02,49613.0,645.32,Punjab,33.64,20.96,26.93,0.66,7.9,0.04,17.78,0.44,4.26,0.4,12,0.05,0.38
2016,sugarcane,1922.02,49613.0,645.32,Punjab,27.74,14.33,20.62,0.42,0.8,0.0,14.58,0.27,3.18,0.24,3,0.01,0.23
2016,sugarcane,1922.02,49613.0,645.32,Punjab,23.81,10.63,16.72,0.26,0.0,0.0,12.87,0.17,2.45,0.14,0,0.0,0.14
2017,sugarcane,2122.92,55067.5,648.49,Punjab,18.0,7.71,12.26,0.09,25.9,0.12,11.2,0.08,1.84,0.05,65,0.27,0.08
2017,sugarcane,2122.92,55067.5,648.49,Punjab,23.45,10.02,16.49,0.25,4.8,0.02,16.92,0.4,3.32,0.26,16,0.07,0.23
2017,sugarcane,2122.92,55067.5,648.49,Punjab,27.81,14.82,20.99,0.43,16.6,0.08,20.15,0.58,4.46,0.43,42,0.17,0.38
2017,sugarcane,2122.92,55067.5,648.49,Punjab,36.49,21.06,28.61,0.72,18.4,0.08,24.84,0.84,6.94,0.78,22,0.09,0.6
2017,sugarcane,2122.92,55067.5,648.49,Punjab,39.69,25.32,32.35,0.87,11.3,0.05,24.86,0.84,7.37,0.85,17,0.07,0.65
2017,sugarcane,2122.92,55067.5,648.49,Punjab,37.85,26.62,32.01,0.86,92.7,0.42,24.77,0.83,6.59,0.73,62,0.26,0.71
2017,sugarcane,2122.92,55067.5,648.49,Punjab,37.46,28.77,32.74,0.89,48.3,0.22,20.45,0.59,5.62,0.59,88,0.36,0.57
2017,sugarcane,2122.92,55067.5,648.49,Punjab,38.11,28.79,32.99,0.9,83.7,0.38,19.54,0.54,5.62,0.59,79,0.33,0.6
2017,sugarcane,2122.92,55067.5,648.49,Punjab,35.36,24.75,29.7,0.77,30.5,0.14,18.71,0.49,4.69,0.46,45,0.19,0.46
2017,sugarcane,2122.92,55067.5,648.49,Punjab,34.27,20.81,26.84,0.67,0.7,0.0,16.55,0.38,4.42,0.42,2,0.01,0.37
2017,sugarcane,2122.92,55067.5,648.49,Punjab,24.92,12.87,18.37,0.33,7.4,0.03,12.21,0.13,2.42,0.14,11,0.05,0.16
2017,sugarcane,2122.92,55067.5,648.49,Punjab,21.53,7.83,13.8,0.16,12.3,0.06,10.85,0.06,2.14,0.09,22,0.09,0.09
2018,sugarcane,1755.99,44906.31,639.33,Punjab,21.12,6.45,13.08,0.13,0.2,0.0,12.38,0.14,2.34,0.12,2,0.01,0.1
2018,sugarcane,1755.99,44906.31,639.33,Punjab,23.64,10.35,16.4,0.25,14.3,0.07,14.6,0.27,3.05,0.23,36,0.15,0.2
2018,sugarcane,1755.99,44906.31,639.33,Punjab,29.77,15.85,22.34,0.48,12.2,0.06,19.11,0.52,4.49,0.43,32,0.13,0.37
2018,sugarcane,1755.99,44906.31,639.33,Punjab,35.1,21.12,27.72,0.69,28.3,0.13,21.94,0.67,6.15,0.67,39,0.16,0.54
2018,sugarcane,1755.99,44906.31,639.33,Punjab,39.01,24.7,31.59,0.84,15.7,0.07,22.68,0.72,7.19,0.82,26,0.11,0.61
2018,sugarcane,1755.99,44906.31,639.33,Punjab,38.4,28.0,32.96,0.9,54.3,0.25,20.89,0.62,6.11,0.67,57,0.23,0.61
2018,sugarcane,1755.99,44906.31,639.33,Punjab,36.27,28.01,31.88,0.85,77.4,0.35,19.39,0.53,5.04,0.51,119,0.49,0.56
2018,sugarcane,1755.99,44906.31,639.33,Punjab,37.32,28.79,32.67,0.89,26.5,0.12,19.9,0.56,5.5,0.58,59,0.24,0.54
2018,sugarcane,1755.99,44906.31,639.33,Punjab,35.85,25.75,30.41,0.8,7.7,0.04,18.92,0.51,5.02,0.51,16,0.07,0.46
2018,sugarcane,1755.99,44906.31,639.33,Punjab,32.14,19.05,25.2,0.6,0.0,0.0,16.37,0.37,4.24,0.4,0,0.0,0.34
2018,sugarcane,1755.99,44906.31,639.33,Punjab,26.41,13.43,19.23,0.37,2.0,0.01,12.36,0.14,2.93,0.21,3,0.01,0.18
2018,sugarcane,1755.99,44906.31,639.33,Punjab,20.77,7.32,13.19,0.13,2.8,0.01,11.15,0.08,2.0,0.07,12,0.05,0.07
2019,sugarcane,1589.91,43346.6,681.59,Punjab,17.87,6.42,11.62,0.06,31.8,0.14,10.53,0.04,1.83,0.05,87,0.36,0.07
2019,sugarcane,1589.91,43346.6,681.59,Punjab,19.45,8.26,13.25,0.13,37.9,0.17,13.56,0.21,2.36,0.13,65,0.27,0.16
2019,sugarcane,1589.91,43346.6,681.59,Punjab,24.5,12.67,18.26,0.32,33.4,0.15,17.49,0.43,3.68,0.32,73,0.3,0.3
2019,sugarcane,1589.91,43346.6,681.59,Punjab,34.08,20.32,26.76,0.66,36.9,0.17,21.23,0.64,5.52,0.58,36,0.15,0.51
2019,sugarcane,1589.91,43346.6,681.59,Punjab,37.09,23.52,30.27,0.79,13.5,0.06,22.57,0.71,6.35,0.7,11,0.05,0.56
2019,sugarcane,1589.91,43346.6,681.59,Punjab,39.73,27.45,33.42,0.91,37.2,0.17,21.69,0.66,6.63,0.74,33,0.14,0.62
2019,sugarcane,1589.91,43346.6,681.59,Punjab,37.45,28.53,32.77,0.89,81.8,0.37,19.95,0.56,5.52,0.58,105,0.43,0.6
2019,sugarcane,1589.91,43346.6,681.59,Punjab,37.19,28.32,32.33,0.88,85.3,0.39,18.71,0.5,5.05,0.51,100,0.41,0.57
2019,sugarcane,1589.91,43346.6,681.59,Punjab,37.13,27.78,31.98,0.86,47.8,0.22,18.31,0.47,5.1,0.52,43,0.18,0.52
2019,sugarcane,1589.91,43346.6,681.59,Punjab,31.33,19.96,24.99,0.59,42.3,0.19,15.12,0.3,3.61,0.31,24,0.1,0.35
2019,sugarcane,1589.91,43346.6,681.59,Punjab,24.93,13.72,18.71,0.35,6.0,0.03,10.97,0.07,2.39,0.13,18,0.07,0.14
2019,sugarcane,1589.91,43346.6,681.59,Punjab,18.9,7.18,12.09,0.09,7.2,0.03,9.87,0.0,1.71,0.03,17,0.07,0.04
2020,sugarcane,1920.0,57000.0,742.19,Punjab,16.36,6.19,10.73,0.03,45.0,0.2,9.79,0.0,1.59,0.02,97,0.4,0.06
2020,sugarcane,1920.0,57000.0,742.19,Punjab,22.64,9.58,15.62,0.22,32.5,0.15,14.66,0.27,2.91,0.21,33,0.14,0.21
2020,sugarcane,1920.0,57000.0,742.19,Punjab,23.08,13.68,17.99,0.31,168.9,0.77,15.53,0.32,2.92,0.21,152,0.63,0.4
2020,sugarcane,1920.0,57000.0,742.19,Punjab,32.0,19.29,25.5,0.6,10.5,0.05,21.37,0.64,5.31,0.55,25,0.1,0.46
2020,sugarcane,1920.0,57000.0,742.19,Punjab,36.89,23.92,30.31,0.79,27.2,0.12,22.43,0.7,6.44,0.71,25,0.1,0.58
2020,sugarcane,1920.0,57000.0,742.19,Punjab,39.3,28.32,33.8,0.92,28.6,0.13,21.29,0.64,6.49,0.72,28,0.12,0.6
2020,sugarcane,1920.0,57000.0,742.19,Punjab,38.07,28.69,33.32,0.91,34.7,0.16,21.15,0.63,5.95,0.64,34,0.14,0.59
2020,sugarcane,1920.0,57000.0,742.19,Punjab,36.87,28.87,32.52,0.88,106.0,0.48,18.08,0.46,5.12,0.52,133,0.55,0.58
2020,sugarcane,1920.0,57000.0,742.19,Punjab,35.7,25.55,30.27,0.79,36.3,0.17,18.09,0.46,4.56,0.44,76,0.31,0.46
2020,sugarcane,1920.0,57000.0,742.19,Punjab,34.86,19.08,26.41,0.65,0.0,0.0,16.96,0.4,4.87,0.49,0,0.0,0.38
2020,sugarcane,1920.0,57000.0,742.19,Punjab,26.15,12.33,18.71,0.34,8.0,0.04,12.17,0.13,2.98,0.22,19,0.08,0.18
2020,sugarcane,1920.0,57000.0,742.19,Punjab,20.47,7.72,13.34,0.14,19.0,0.09,10.82,0.06,1.93,0.06,26,0.11,0.09
2021,sugarcane,2148.0,64245.0,747.73,Punjab,18.59,5.52,11.44,0.06,11.9,0.05,11.81,0.11,1.94,0.07,24,0.1,0.07
2021,sugarcane,2148.0,64245.0,747.73,Punjab,25.7,10.86,17.66,0.3,1.6,0.01,15.75,0.33,3.29,0.26,3,0.01,0.22
2021,sugarcane,2148.0,64245.0,747.73,Punjab,30.26,16.38,22.85,0.5,28.1,0.13,19.05,0.51,4.83,0.48,19,0.08,0.4
2021,sugarcane,2148.0,64245.0,747.73,Punjab,33.77,19.37,26.37,0.64,8.9,0.04,21.46,0.65,6.16,0.67,20,0.08,0.5
2021,sugarcane,2148.0,64245.0,747.73,Punjab,38.43,25.05,31.69,0.84,2.4,0.01,22.26,0.69,6.97,0.79,9,0.04,0.58
2021,sugarcane,2148.0,64245.0,747.73,Punjab,38.95,27.53,33.09,0.9,39.2,0.18,22.09,0.68,6.55,0.73,16,0.07,0.62
2021,sugarcane,2148.0,64245.0,747.73,Punjab,37.91,29.07,33.3,0.91,60.1,0.27,19.84,0.56,5.79,0.62,70,0.29,0.59
2021,sugarcane,2148.0,64245.0,747.73,Punjab,38.27,28.7,33.32,0.91,20.7,0.09,20.92,0.62,5.92,0.64,31,0.13,0.57
2021,sugarcane,2148.0,64245.0,747.73,Punjab,34.64,26.3,30.11,0.79,47.7,0.22,17.72,0.44,4.49,0.43,53,0.22,0.47
2021,sugarcane,2148.0,64245.0,747.73,Punjab,32.91,20.43,26.12,0.64,5.5,0.03,16.07,0.35,4.29,0.4,12,0.05,0.36
2021,sugarcane,2148.0,64245.0,747.73,Punjab,27.72,12.99,19.68,0.39,0.0,0.0,12.83,0.17,3.2,0.25,0,0.0,0.2
2021,sugarcane,2148.0,64245.0,747.73,Punjab,21.4,7.49,13.78,0.15,3.2,0.01,11.04,0.07,2.13,0.09,8,0.03,0.08
2022,sugarcane,2317.99,66932.0,721.88,Punjab,17.94,7.56,12.15,0.09,32.9,0.15,10.09,0.02,1.68,0.03,54,0.22,0.07
2022,sugarcane,2317.99,66932.0,721.88,Punjab,22.32,9.28,15.25,0.21,22.1,0.1,15.19,0.3,2.94,0.21,27,0.11,0.2
2022,sugarcane,2317.99,66932.0,721.88,Punjab,32.72,17.77,24.69,0.58,12.1,0.06,19.36,0.53,5.01,0.51,24,0.1,0.42
2022,sugarcane,2317.99,66932.0,721.88,Punjab,40.92,23.78,32.21,0.86,0.1,0.0,23.31,0.75,7.75,0.9,1,0.0,0.63
2022,sugarcane,2317.99,66932.0,721.88,Punjab,42.63,27.71,35.09,0.98,1.8,0.01,23.57,0.76,8.44,1.0,3,0.01,0.69
2022,sugarcane,2317.99,66932.0,721.88,Punjab,40.78,27.94,34.3,0.94,73.9,0.34,21.36,0.64,6.97,0.79,39,0.16,0.68
2022,sugarcane,2317.99,66932.0,721.88,Punjab,35.24,27.46,30.93,0.82,173.2,0.79,16.96,0.4,4.39,0.42,208,0.86,0.61
2022,sugarcane,2317.99,66932.0,721.88,Punjab,34.75,26.71,30.49,0.8,67.2,0.31,19.23,0.52,4.77,0.47,91,0.37,0.52
2022,sugarcane,2317.99,66932.0,721.88,Punjab,36.34,26.18,30.9,0.82,22.5,0.1,18.65,0.49,4.95,0.5,18,0.07,0.48
2022,sugarcane,2317.99,66932.0,721.88,Punjab,33.41,20.06,26.08,0.64,0.0,0.0,16.44,0.37,4.45,0.43,0,0.0,0.36
2022,sugarcane,2317.99,66932.0,721.88,Punjab,26.83,13.97,19.44,0.38,17.2,0.08,12.41,0.15,2.86,0.2,14,0.06,0.2
2022,sugarcane,2317.99,66932.0,721.88,Punjab,21.53,8.74,14.34,0.18,7.4,0.03,10.57,0.04,1.98,0.07,10,0.04,0.08
2001,tomato,11.12,62.2,139.8,Punjab,18.9,6.08,12.26,0.08,8.0,0.04,13.57,0.21,2.32,0.12,15,0.06,0.11
2001,tomato,11.12,62.2,139.8,Punjab,23.7,9.05,16.19,0.23,4.3,0.02,17.55,0.43,3.63,0.31,9,0.04,0.25
2001,tomato,11.12,62.2,139.8,Punjab,29.03,14.49,21.77,0.45,3.5,0.02,21.66,0.66,5.03,0.51,9,0.04,0.41
2001,tomato,11.12,62.2,139.8,Punjab,34.33,20.14,27.34,0.67,19.8,0.09,23.32,0.75,6.22,0.68,31,0.13,0.55
2001,tomato,11.12,62.2,139.8,Punjab,41.2,27.17,34.25,0.94,24.8,0.11,26.59,0.93,7.69,0.89,39,0.16,0.72
2001,tomato,11.12,62.2,139.8,Punjab,37.13,27.73,32.38,0.87,104.3,0.47,22.9,0.73,6.09,0.66,102,0.42,0.68
2001,tomato,11.12,62.2,139.8,Punjab,36.17,27.89,31.88,0.85,140.7,0.64,19.19,0.52,5.24,0.54,173,0.71,0.64
2001,tomato,11.12,62.2,139.8,Punjab,38.45,28.98,33.64,0.92,27.8,0.13,21.19,0.63,6.12,0.67,61,0.25,0.59
2001,tomato,11.12,62.2,139.8,Punjab,36.56,24.94,30.54,0.8,47.3,0.22,20.07,0.57,5.18,0.53,55,0.23,0.53
2001,tomato,11.12,62.2,139.8,Punjab,33.66,20.83,27.11,0.66,5.6,0.03,17.95,0.45,4.48,0.43,4,0.02,0.39
2001,tomato,11.12,62.2,139.8,Punjab,27.53,13.5,20.24,0.4,3.7,0.02,14.88,0.28,3.34,0.27,5,0.02,0.24
2001,tomato,11.12,62.2,139.8,Punjab,22.48,9.87,15.85,0.23,2.0,0.01,12.62,0.16,2.41,0.13,5,0.02,0.13
2002,tomato,11.86,65.2,139.8,Punjab,20.38,7.27,13.53,0.13,0.5,0.0,14.03,0.24,2.47,0.14,2,0.01,0.13
2002,tomato,11.86,65.2,139.8,Punjab,21.71,8.76,14.96,0.19,19.4,0.09,16.12,0.35,3.1,0.23,45,0.19,0.22
2002,tomato,11.86,65.2,139.8,Punjab,29.15,14.84,22.08,0.46,19.7,0.09,20.67,0.6,4.9,0.49,48,0.2,0.41
2002,tomato,11.86,65.2,139.8,Punjab,36.51,21.36,29.1,0.73,1.7,0.01,24.87,0.84,7.04,0.8,3,0.01,0.6
2002,tomato,11.86,65.2,139.8,Punjab,41.81,26.44,34.43,0.94,19.1,0.09,26.8,0.94,8.09,0.95,25,0.1,0.73
2002,tomato,11.86,65.2,139.8,Punjab,40.31,28.91,34.59,0.95,50.9,0.23,25.91,0.89,7.3,0.84,38,0.16,0.73
2002,tomato,11.86,65.2,139.8,Punjab,39.88,30.12,35.1,0.97,23.5,0.11,24.84,0.84,7.23,0.83,32,0.13,0.69
2002,tomato,11.86,65.2,139.8,Punjab,38.88,29.29,33.83,0.93,48.8,0.22,21.25,0.64,6.15,0.67,72,0.3,0.62
2002,tomato,11.86,65.2,139.8,Punjab,33.4,23.89,28.57,0.72,74.0,0.34,18.68,0.49,4.42,0.42,69,0.28,0.49
2002,tomato,11.86,65.2,139.8,Punjab,32.93,20.35,26.42,0.64,6.3,0.03,17.73,0.44,4.39,0.42,15,0.06,0.38
2002,tomato,11.86,65.2,139.8,Punjab,27.16,14.46,20.41,0.41,5.7,0.03,14.05,0.24,3.07,0.23,16,0.07,0.23
2002,tomato,11.86,65.2,139.8,Punjab,21.89,9.55,15.23,0.21,27.9,0.13,12.11,0.13,2.41,0.13,37,0.15,0.15
